ngiemboon,en
éshʉashʉa,do it openly
éshʉge,blow up
éshʉge, inflate
éshʉge,tumefy
éshʉge, swell
éshʉ́ge,drive in
éshʉ́ge,introduce
"Shʉ́ge pwó jú pɔ̀ɔn mèŋ, ńkẅele kí.",Stick your hand in my pocket to remove the key.
éshʉ́m,envy
éshʉŋ,smooth
éshʉŋ, roughcast
éshʉŋ, plaster
éshʉŋ,smooth
éshʉ́ŋ,tremble
éshʉ́ŋ, shake
éshʉ́ŋ, shudder
éshʉ́ŋ, shiver
éshʉʼ,perforate
éshʉʼ,drill small holes
éshʉ́ʼʉ,rub
éshʉ́ʼʉ,wrinkle in the hand
éshwo,fail
éshwoŋ,pull
éshwoŋ,tug
éshwoŋ,be pregnant
éshwoŋ,be pregnant
éshwoŋ,drive
éshwoŋ,train
éshwóŋ,say
éshwóŋ, inform
éshwóŋ,cause
éshwóŋ, talk
éshwóŋ,talk to each other
éshwóŋ,dialogue
éshwóŋte,chatter
éshwóŋte, split on
éshwóŋte, squeal on
éshwóŋte, murmur
éshÿée,move a great bulk
éshÿée,do openly
éshÿó,burn oneself
éshÿó, waste away
éshÿó,to burn
éshÿó,boast
éshÿó, brag
éshÿó,boast
éshÿoon,be very fond of
éshÿɔ́bte,put on weight disproportionately
éshÿɔg,support
éshÿɔg, be courageous
éshÿɔg, be brave
éshÿɔ́g,stick
éshÿɔ́g, put
éshÿɔ́g, drive in
éshÿɔ́g, push in
éshÿɔ́g,push iteratively
éshÿɔ́g,to wear 
éshÿɔ́ʼ,crush
éshÿɔ́ʼ, grind
éshÿɔ́ʼ, lightly crush
éshÿɔ́ʼ,eat without fear
ésí,be clean
ésí,melt
ésí, dissolve
