ngiemboon,en
máangwèle ,mango
 máangwʉ̀le,mango
máangùle,mango
máangwʉ̀le ,mango
 máangùle,mango
máangwèle,mango
máangwèle láʼ,village mango
máangwèle ndÿɔgɔ́,sp. mango
máangwèle ,mango
 máangùle,mango
máangwʉ̀le,mango
máapàʼa,sand quarry breakdown
maapfó,wretched woman
maapfó, unfortunate woman
"Mèŋ n gǐŋ tà ḿbumte tsɔ̌ màapfó, á faʼa lékẅé lepuʼú sɔ́ɔn.","I met an unfortunate woman, she threatened to take my package."
máatàŋa,tie-beam
máfàʼ,matron
máfɔ̌b metyé,sp. insect that foams with saliva 
máfɛ̌ metyé,sp. insect that foams with saliva 
máfɔ̌b metyé,evil person
máfɔ̌b metyé, person who spoils things
máfɛ̌ metyé,evil person
máfɛ̌ metyé, person who spoils things
máfǒsɔb,groundnut shell with three grains
máfǒmantʉ́m,groundnut shell with three grains
máfómo lii,jester
máfómo lii,dirty person
máfómo lii,podgy person
máfómo lii, plump person
máfǒŋ nzɛ́,dung-beetle
máfǒmantʉ́m,groundnut shell with three grains
máfǒsɔb,groundnut shell with three grains
máfɛ̌ metyé,sp. insect that foams with saliva 
máfɔ̌b metyé,sp. insect that foams with saliva 
máfɛ̌ metyé,evil person
máfɛ̌ metyé, person who spoils things
máfɔ̌b metyé,evil person
máfɔ̌b metyé, person who spoils things
mâfɔ́gɔ,white woman
mâfɔ́gɔ, mulato
mâfɔ́gɔ, albino woman or girl
mafúʼ,African tulip tree
mafúfuʼú,African tulip tree
máfùɔ,chief’s godmother
máfùɔ metoŋó,West African little sparrow-hawk
máfùɔ tÿǒ,sp. tree
mafúʼ,k. gun
mafúfuʼú,African tulip tree
mafúʼ,African tulip tree
mâg,note
mâg, indication
mâg, sign
