ngiemboon,en
na,on
nê,on
Jÿɔ́gɔ kɔ̌ʼ na kúnɔ̀ɔn.,Put the yoke on the pig.
ně,today past 
Peg ně ḿbí mbaʼámbaʼ.,We took the morning.
né ngie,isn’t it?
Né ngie ɔ̀ tǒ pɔ́ fʉ̀ʼɔɔn.,You only came now?
nèm,sun
nèm meshʉa,sunbeam 
nenème,earwax
nenème, cerumen
nénɔgɔ́,lower case letter
"À tyɛté tà é cʉ́ʼ menénɔgɔ́, á nyé.","He sorted until the tiny ones remained, he left."
nénʉ́,true
"Anò gie ɔ̀ gɔɔn, áa nénʉ́.",What you say is true.
nèŋe,mountain robin-chat
nèŋe tsébe,dancer of a kind of cultural dance
letsẅɛ́ʼ,night
netsẅɛ́ʼ,night
ngǔ,gun 
ngá,gun 
tà ńgaa,how do you do
ńgaa,how do you do
Ńgaa míŋ wɔ̀ɔn?,How is my child?
lelaŋ,pineapple
ngáb,pineapple
ngáb,sp. antelope
ngàb,week
ńgab,divide
ńgab, share out
ńgab,distribute
ńgáb,be half cooked
ńgáb, be poorly cooked
ngàb nzse,dove 
ngàb mánzsè,dove 
ngàb ngẅɛ̀,ancestor
ngàb ngẅɛ̀, founder of a genealogy
ngàb ntʉ̀,century-plant
ngàb ntʉ̀, American aloe
ngàb ntʉ̀, maguey
ngàb ntʉ̀, pita
ngàb mánzsè,dove 
ngàb nzse,dove 
ngàba,distributor
ngàba láʼ,eight-day traditional week
ngàg,pitchfork
ngàg,handle of a sling
