ngiemboon,en
lɔ̀ɔnte,vain thing
lɔ̀ɔnte,latecomer
"Yɛ̂ áa lɔ̀ɔnte, tè gíŋe ńzẅíʼte.","These are vain things, don't listen anymore."
"Mèŋ n tumó lɔ̀ɔnte ya, tà ńkú fʉ̀ʼɔɔn à kaa tóo.","I ordered the latecomer there, so far he hasn't come."
lɔ̌ʼ,flaw
ńdu ,tomorrow future 
 ge lu ,tomorrow future 
 gÿo ,tomorrow future 
 ge gÿo,tomorrow future 
lu,tomorrow future 
lùɔ,quality
lùa,quality
lub,sp. mouse
lelùb,sp. tree
lùbo lengwɔʼɔ́,sp. tree
lùm,dry season
múɔ ndá,room
lûm ndá,room
lùm nkɔ́ɔn,harden
lùm nkɔ́ɔn, toughen up
lùm nkɔ́ɔn, insensitive
lùm nkɔ́ɔn, ingrained
lùm nkɔ́ɔn, inveterate
Mbàŋa wɔɔn aa kwàʼ lùm nkɔ́ɔn.,He is truly a hardened man.
pepàŋ ntsẅɛ̀ʼ ,hoverfly
 pàŋ ntsẅɛ̀ʼ,hoverfly
lùmo tʉ̂atʉ̂a,hoverfly
lúŋ,entada
lǔŋ,association
lǔŋ, club
lùŋ ncwò,mike
lùŋ ncwò, microphone
lùŋ ncwò, micro
lùŋ ncwò,parliament
lùŋ ncwò, deputy
lùŋ ndʉŋ,stilt
lùŋ ngyè,amplifier
lùŋ nÿɔ́g,telescope
lòŋngáa,bucket
lòŋngáa, pail
lùŋngɔ́ɔn,bucket
lùŋngɔ́ɔn, pail
lùŋo,cartridge
lùŋo,cartridge
lùŋo, ball
lùŋo,grindstone
lùŋo, millstone
lùŋo,k. disease
lùa,quality
lùɔ,quality
lúu nzǐŋ nzǐŋ,local rain shower
lúʼ,sleeve
lʉ̌,rotten
À jÿǒ nkandi lʉ̌.,He ate the rotten banana.
