ngiemboon,en
ntùŋo,digger
ńtúŋte,watch over
ńtúŋte, occupy oneself
ńtúŋte, keep busy
À te túŋte penkʉ́ pé wɔ́.,He doesn't watch over his children.
ńtáŋte,arrange
ńtáŋte, order
ńtúŋte,arrange
ńtúŋte, order
ńtáŋte,organize
ńtúŋte,organize
ńtáŋte,order
ńtúŋte,order
ntuɔ,burned
ntuɔ, roasted
Pɔ́ ne ḿpfɛ́ɛ nkandòŋo ntuɔ.,They are eating the roasted plantain.
ntùɔ,someone who burns
ntùɔ, burner
ńtuɔ,burn
ntúʼ,calabash for wine
ńtuʼ,lose one’s growth
ńtuʼ, be a dwarf
ńtuʼ, stunt
ńtuʼ,rejoice by dancing
À zǐŋ tà ńtuʼ.,He danced until he was happy.
ńtúʼ,draw
ńtúʼ,amass
ńtúʼ,pillage
Tsǒŋ tǔʼ ndá nyìŋ.,The thief robbed someone's house.
ntùʼ kěm,initiation rite member
ntùʼ lekàŋ,knock-out
ntùʼ lekàŋ, k.o. 
ntùʼ ngùb,goatskin
ntùʼ ntse,person who draws water
ńtúʼte,be short
ńtúʼte, shorten
ntúʼù kẅìŋe,sp. calabash 
ntʉ̀,precious
ntʉ̀, resilient
ntʉ̀, tough
ntʉ̀, strong
ntʉ̀,serious
"Anò gie ɔ̀ gɔɔn lɛ̀, aa ntʉ̀ nò.",What you are saying here is serious.
ntʉ̀,sausage tree
ńtʉ,be strong
ńtʉ,be mature
ńtʉ,be solid
ńtʉ,give oneself
ńtʉ,to persist
ńtʉ́,cite
ńtʉ́, quote
ńtʉ́,count
ńtʉ́,to expect
ntʉ̀ nzẅìŋ,dear
ntʉ̀ nzẅìŋ, expensive
ntʉ̀ nzẅìŋ, honourable
ntʉ̀ tʉ̀,solid
ntʉ̀ tʉ̀, difficult
Ammó ntʉ̀ tʉ̀ gie áa lefaŋ ge laʼ gwete ntsèm.,From the sky everything that is solid will fall.
ntʉa,sp. edible insect
ntʉ̂a,five 
ńtʉa,harden
ńtʉa, toughen up
ńtʉa, be burnt by the sun 
"Néŋe tsetsáʼ na lelÿɔʼ mbà, é ge tʉa.",Put the earth on the yam otherwise it will harden.
