ngiemboon,en
ési nnɛ́,boast
ési nnɛ́, brag
ésibe,carefully oil
ésie,light up less
ésie, glow
ésíe,thank
À ge síe wɔ́ɔn páʼ n gyǎ kí we.,He will thank me as I saw his key.
ésiɛ,dismember
ésiɛ, debit
ésiɛ, sell
ésiɛ,to cut up
ésiɛ, debit
ésiɛ,open
ésiɛ, extirpate
ésiɛ, eradicate
ésiɛ,tear
ésiɛ, rip
ésiɛ,open your eyes widely
ésíɛ,control
ésíɛ, inspect
ésíɛ, verify
ésíɛ,check 
ésíɛ, inspect
ésíɛ,lie fallow
ésíg,sense
ésíg,feel
ésíg,to feel
ésíle,save
ésíle,pinch
ésiŋ,massage
ésiŋ,to sort out
ésiŋ,pull
ésiŋ,stretch
ésiŋ,extend 
ésiŋ, lie down
ésiŋ,draw up
ésiŋ, extend 
ésiŋ, expand
ésíŋ,blacken
ésiŋte,correct
ésíʼi,begin
ésíʼi, start
ésíʼi, commence
ésíʼte,appear
ésoŋ,draw off
ésoŋ,steal
ésóon,stamp
ésóon, bat an eyelid
ésɔb,inject
ésɔb,sting
ésɔb, bite
ésɔb,stab
ésɔb,transplant
ésɔb,reinject
ésɔb,picket
ésɔb,kill each other
ésɔb,stab
ésɔbte,be rough
ésɔg,wash
ésɔgɔ,erect
ésɔgɔ, stretch out
ésɔgɔ, widen
ésɔgɔ,set upright
ésɔgɔ, correct
ésɔgɔ, grade
ésɔɔn,flower
ésɔɔn,discard
ésɔɔn, expand
ésɔ́ɔn,not have one’s part when things are shared out
ésɔ́ɔn, lose
ésɔ́ɔn, fail
