ngiemboon,en
ssé tepòŋ,devil
ssé tepòŋ, Satan
ssé tepòŋ, demon
ssé twó,sp. mushroom
ssé twó,catfish 
ssó,fish 
sólómákà,shoemaker
sólómákà, cobbler
súlúmákà,shoemaker
súlúmákà, cobbler
swáŋlekyɛ̀bɛ,cheeky
swáŋlekyɛ̀bɛ, awkwardness
swáŋlekyɛ̀bɛ, clumsiness
sẅé,new 
À ne ḿpfɛ́ɛ ngesáŋ sẅé.,He eats the new corn.
sẅè,miserliness
sẅè,nanny goat
sẅe sẅé,again
"À ka tág ndá ye, ḿbwóon sẅe sẅé.",He destroyed his house to build again.
sẅèen,whirlwind
sẅèen, strong wind
sẅétè,peace
sẅétè, convalescence
sẅétè, healing
sẅɛ́,corridor
sẅɛ́,entrails
sẅɛ́, guts
sẅɛ́,pressure
sẅɛ́, domination
sẅɛ̀ menɔ̀ɔn,stock breeder
sẅɛ̀ mvfó,goatherd
sẅɛ̀ ŋwáʼ,beekeeper
sẅɛ́ɛ,birthday party
sẅɛ́ɛ, wedding
sẅɛ́ɛ, mutual assistance
sẅɛ̀ɛ,gift
sẅɛ̀ɛ, free
Ná né mèŋ sẅɛ̀ɛ sẅɛ̀ɛ.,Give me for free.
sẅɛ̀ɛ,stock breeder
Pasẅɛɛ ngwé pɔɔn.,Here are the breeders of the dogs.
sẅɛ̀ɛ,empty
sẅɛ̀ɛ,free
sẅɛ̀ɛ,nothing
Tè tÿɔ́gɔ na mmó,Don't put it on anything
Tè tÿɔ́gɔ na mmó, place on an empty place.
 tÿɔ́g pɔ́ jʉʼʉ sẅɛ̀ɛ.,Don't put it on anything
 tÿɔ́g pɔ́ jʉʼʉ sẅɛ̀ɛ., place on an empty place.
Yɛ̂ áa sẅɛ̀ɛ mmó.,That's a free thing.
Yɛ̂ áa jʉʼʉ sẅɛ̀ɛ.,That's nothing.
sẅɛ̀ɛ,empty
sẅɛ̀ɛ, nil
Te nyé jʉʼɛ á tyé sẅɛ̀ɛ.,Don't let this place remain empty.
sẅɛ̀ɛ kʉ́kʉ́b,kisser
sẅɛ̀ɛ kʉ́kʉ́b, hugger
sẅɛ̀ɛ mbɔ̀ɔn,moulted boa skin
sẅɛ̀ɛ nnú,moulted snake skin
