ngiemboon,en
tsẅɛ́ʼ,night
tsẅɛ́ʼ ntèbe,trinket
tsẅì,stress
tsẅì, shyness
tsẅì, timidity
tsẅì, marital problem
tsẅǐd,loud sound of a finger coming out of your mouth
tsẅǐd,"sound of stamping, pawing"
Múɔ sẅǐ tepwó lê tsẅǐd.,"The child sucked his finger, making a loud noise."
"N ne ńgɔɔn nò, á sóon lê tsẅǐd.","I was talking, he pawed."
tsẅiŋ,stubborn
tsẅiŋ, absent without leave
tsẅiŋ,jinx
tsẅíŋ,Senegal bush baby
tsẅíŋ, Senegal galago
tsẅíŋ,misfortune
tsẅíŋ, tragedy
tsẅíŋ, bad luck
tsẅìŋe lɔɔn,discouragement
nkentàʼntʉŋé,bait
tsẅìte,bait
nkentàʼntʉŋé,earthworm
tsẅìte,earthworm
tsẅíʼte,gossip
Mèŋ tè ne ńkwoŋe tsẅíʼte wɔ́.,I don't want the gossip.
tyàg,drop
tyàg, little
tsyàg,drop
tsyàg, little
tsyàg,torn
Metsyàg menzsǒ.,Clothes torn.
tsyâg,sound of a ripe fruit falling to the ground
Pîɛ fǒ gwě ssé lê tsyâg.,The lawyer said “tsyâg”.
tsǎg,placenta
tsyǎg,placenta
tsyágà,very smooth
Mesaŋá pÿɛɛ lê tsyágà.,The couscous is very soft.
tsàgte,tear
tsàgte, rip
tsyàgte,tear
tsyàgte, rip
tsye,sp. cricket
tsyee,do?
Tsyee ɔ̀ cʉ́a tá weg Ssé ka?,Are you surpassing our God?
tsyèen,bagasse
tsyèen, leftovers from squeezing something to extract something else
tsyéente,trick
tsyéente, swindle
tsyéente, fraud
tsyɛ̀ɛ múɔ,child conceived without respecting family planning
tsyɛ̀te nnɛ́,impatience
tsyɛ̀ʼte,greeting
tù nkʉ̌a,raffia branch
tùb lekʉŋ,spoilsport
tùb lekʉŋ, untidy person
tùb lekʉŋ, bad person
