ngiemboon,en
mbwɔ́ʼ,peanut butter
mbwɔ̀ʼ,bowl
Mbwɔ̀ʼ mesaŋá.,Bowl of couscous.
mbwɔ̀ʼ,faggot
Mbwɔ̀ʼ nkẅíŋ.,Bundle of wood.
mbwɔ̀ʼ,bunch
mbwɔ̀ʼ, trousseau
Mbwɔ̀ʼ mekǐ.,Bunch of keys.
ḿbwɔ́ʼ,break
ḿbwɔ́ʼ,harvest corn
ḿbwɔ́ʼ,fracture
ḿbwɔ́ʼ,break 
mbwɔ̀ʼ mbab,sp. fat mouse
mbwɔ̀ʼ nnɛ́,corpulence
mbwɔ̀ʼte,breaker
mbwɔ̀ʼte, wrecker
mbwɔ̀ʼɔ,breaker
mbwɔ̀ʼɔ, wrecker
mbwɔ̀ʼɔ,calabash for wine
mbwɔ̀ʼɔ,breaker
mbwɔ̀ʼɔ, wrecker
mbwɔ̀ʼte,breaker
mbwɔ̀ʼte, wrecker
ḿbwɔ́ʼte,turn up
ḿbwɔ́ʼte, fold
Ḿbwɔ́ʼte mbwó nzsǒ.,roll up your sleeves.
ḿbyag,burst
ḿbyag, puncture
ḿbyag, pierce
ḿbyag,deflate
ḿbyag, lose your size
ḿbyág,put out
ḿbyág,eliminate
ḿbyág, cancel
ḿbyág,dust
mbyàga,exterminator
mbyàga, killer
mbyàga, vandal
mbyàga pfɔ̌b,duster
mbyè,liver
mbyè,seed
mbyě,essential ingredient in a medicine
mbyě, magic spell
mbyě,scrap
mbyě, fragment
mbyě, piece
Lagte membyě nkẅíŋ.,Collect the bits of wood.
ḿbye,sharpen
ḿbye, make pointed
ḿbye,plant
ḿbye, sow
ḿbyé,apply power
ḿbyé,lose
ḿbyé, lose oneself
ḿbyé, mislay
ḿbyé,swim 
ḿbyé, dive
ḿbyé,get lost in numbers
ḿbyé,be rare
ḿbyé, disappear 
ḿbyé, lose sight
ḿbyé,disappear on the horizon
mbyè mekú,bean seed
mbyè metÿǒ,tree seed
