ngiemboon,en
nzìʼi nyìŋ,facilitator
nzìʼi nyìŋ, coach
nzìʼi nyìŋ, teacher
nzìʼi nyìŋ, primary school teacher
 ntsyèen,facilitator
 ntsyèen, coach
 ntsyèen, teacher
 ntsyèen, primary school teacher
ntsèen,facilitator
ntsèen, coach
ntsèen, teacher
ntsèen, primary school teacher
ńtsyeen,lead 
ńtsyeen, facilitate
ńtsyeen, manage
ńtseen,lead 
ńtseen, facilitate
ńtseen, manage
ntsège,grinder
ntsège, sharpener
ńtsege,accompany
ńtsege,let go
ńtsege, give way
ńtsege, yield
ńtsege,file
ntsège mezàʼ,outmoded
ntsège mezàʼ, useless delivery man
ntsem,aside
ntsèm,all 
À jǔ ngesáŋ ntsèm.,He bought all the corn.
ńtsem,torturer
ńtsém,gain weight
Kúnɔ̀ɔn we tsěm fʉ̀ʼɔɔn tɛ́ʼ.,Now his pig has gained a lot of weight.
ntsèm ntsèm,entirely
ntsèm ntsèm, all
Ná nkáb yɔ̀ɔn pɔ́ ntsèm ntsèm.,Give all my money.
ńtseme,support
ńtseme, bear
"Anò ne ńgyáŋa mámbàŋa, á kwé pɔ́ ńtseme tseme.","When a man is angry, he dies while enduring it."
ńtsemte,consult each other
ńtsemte, intimately converse with someone
ńtsemte, chat
ńtsemte, talk with someone
ntsentsɔɔn,idiot
ntsentsɔɔn, imbecile
ńtseŋe,bug
ńtseŋe, bother
ńtséʼe,not want to stay
ńtséʼe, look to quickly leave
ńtséʼe, eagerly do
ńtsɛ,swing on a swing
ńtsɛ, play on a seesaw
ńtsɛ,go on a swing
À ne ńtsɛɛ málʉŋ.,He plays on the swing.
ńtsɛ,overload
ńtsɛ, load by squeezing in
ńtsɛ,reinforce
ńtsɛ,overload
Tsɛ nzab tsɛ̀ɛ pɔ̀ɔn.,Squeeze the vegetable into the bag.
ńtsɛ,all the same
ńtsɛ, still
ńtsɛ, however
ńtsɛ, nevertheless
ńtsɛ, even so
"Mèŋ n ne ńnguɔ táʼ, n ge tsɛ gʉa pɔ́ nkáʼ.",I'm sick but I'll still go to the field.
ńtsɛ́,close
ńtsɛ́, fill
ńtsɛ́,plug the holes
ńtsɛ́, to fill in
ntsɛ̀ɛ,billsticker
ntsɛ̀ɛ, wallpaperer
ńtsi,urinate
ntsìb,one who takes something out of a fire or out of a pot
ńtsíb,remove
ńtsíb,withdraw from the pot
ńtsíb, withdraw from the fire
