ngiemboon,en
mbá,spleen
mbá,spleen sickness
mbà,then
mbà,
"Ɔ̀ lɔɔn ńdɔ́ɔn, mbà à te pfɛ́ wɔ́.","If you cook, then he won't eat."
Tó ndɔɔn ndɔɔn mbà!,Welcome “mbà”!
mbɔ̌ ,also
mbɔ̌ , even
mbɔ̌ , including
 mbɔɔ,also
 mbɔɔ, even
 mbɔɔ, including
mbǎ,also
mbǎ, even
mbǎ, including
À těen tóŋo ndàʼ melÿò wɔ́,He does not only call the great ones
À těen tóŋo ndàʼ melÿò wɔ́, he also calls the children.
 à tóŋo mbǎ penkʉ́.,He does not only call the great ones
 à tóŋo mbǎ penkʉ́., he also calls the children.
ḿba,carry straddling the back
ḿba,carry astride one's back
ḿbá,plant out
ḿbá, re-record
ḿbá,treat
ḿbá, nurse
ḿbá, look after
ḿbá,search for
ḿbá,think
ḿbá, consider
ḿbá,search by following the tracks
ḿbá, investigate
mbà lóo,
Tóo pɔ̀gɔ gʉa mbà lóo!,Come so we can go “mbà lóo”!
mbàa,one who plants out
mbàa, one who re-records
Papáa mânkɔ́ʼ ne faʼa mbyè.,Those who transplant the potato are looking for the seed.
mbɔ̀ɔ,same
mbàa,same
Náa pʉ́a mbàa lé lelÿɔʼ.,Give taro and even yam.
mbàandum,giant pouched rat
mbáasékù,bicycle
mbab,meat
ḿbɔb,level out
ḿbab,level out
ḿbɔb,flatten
ḿbɔb, to be flat
ḿbab,flatten
ḿbab, to be flat
ḿbɔb,think of doing with determination
ḿbab,think of doing with determination
ḿbɔb,deceive
ḿbab,deceive
ḿbɔb,deceive
ḿbab,deceive
ḿbáb,heat
ḿbáb, warm
ḿbáb,blaze
mbàba,one who singes
mbábálobá,k. toy
ḿbád,be nasty
ḿbád, be strict
mbàg,piece of kola nut
ḿbag,divide
ḿbag, break
ḿbag,crack
ḿbag,divide 
ḿbag, crack
ḿbag, crack
ḿbag, crack
ḿbag, crumble
ḿbag,remove plantain peelings
ḿbág,ferment
ḿbág,lunch
mbàgapǐ,sp. weed
