ngiemboon,en
m ,I
 n,I
e,I
e,he
e, she 
m- ,some
 n-,some
e-,some
"epɔ̀ɔn,",bags.
é,he
é, she 
é,they 
"Epʉ̀a pie é tǒ mbʉ̀a wɔɔn, é fóo lê nzɔ̌?","The people who came to this house, where did they come from?"
ń- ,to 
 ḿ-,to 
é-,to 
"ésáŋ,",count.
ń- ,he
ń- , they 
 ḿ-,he
 ḿ-, they 
é-,he
é-, they 
"Tóo ḿbí nkáb, ésáŋ.",Come take the money and count it.
ń- ,
ń- , really
 ḿ-,
 ḿ-, really
é-,
é-, really
ń- ,today past
ń- ,
 ḿ-,today past
 ḿ-,
é-,today past
é-,
é cʉ̂ʼ lyɛ̌ʼ shÿɔ́ʼɔ tsɔ́ wɔ́,in a few days
é cʉ̂ʼ lyɛ̌ʼ shÿɔ́ʼɔ tsɔ́ wɔ́, soon
É cʉ́ʼ lyɛ̌ʼ shÿɔ́ʼɔ tsɔ́ wɔ́ me zye lépfɛ́ ngesáŋ sẅé.,In a few days we will start eating fresh corn.
ee,it’s 
"Yɔɔn, ee mbʉ̀a yɔ̀ɔn.",This is my house.
ée,it’s 
ée, they’re 
Nkáʼ ée we wɔ́? Ée wég.,Who owns the field? It's ours.
ɛ̌ɛn,
ěen,
éen èen,no 
Ɔ̀ ge pfɛ́ mbab kúnɔ̀ɔn? Éen èen!,Will you eat pork meat? Oh yeah!
éen héen,yes ... 
Pɔgɔ te gʉa wɔ́ ka? Éen héen!,Are we not going to leave? If !
éfa,blow
éfa,purge
éfa,stuff
éfá,put a tie on
éfá,wrinkle
éfá,thread
éfag,detach
éfag, untie
éfag,separate
éfag,break away
éfag,turn
éfag,bifurcate
éfag,divide
éfáŋ,"be large, be big"
éfáŋ,increase in volume
éfáŋ,boast
éfaŋte,mix
éfaŋte, vary
éfaŋte,mix
éfaŋte, blend
éfáte,mistreat
éfaʼ,work
éfaʼ,search for
éfaʼte,attack
éfée,miss
éfege,be light
éfege,be weak
éfege,stupid
