ngiemboon,en
kukúlu,baby’s cereal
kùkùnêg,coconut
kúkwò,chigoe flea
kúkwò, jigger
kùkwò,wasp
kùkwò,insolvent
kùkwò,k. secret society
kúkwóŋ,high
kèkwóŋ,sp. weed
kùkwóŋ,sp. weed
lepfwɔʼ,mortar
kùkwóon,mortar
kùkwòon,male agama lizard
kèkwòon,ram
kèkwòon, male sheep
kùkwòon,ram
kùkwòon, male sheep
kùkwòon melùŋo,sp. gecko 
kèkwɔ̀ʼɔ,big
kèkwɔ̀ʼɔ, large
kèkwɔ̀ʼɔ, tall
kèkwɔ̀ʼɔ, thick
kùkwɔ̀ʼɔ,big
kùkwɔ̀ʼɔ, large
kùkwɔ̀ʼɔ, tall
kùkwɔ̀ʼɔ, thick
Ɔ̀ lɔgɔ kùkwɔ̀ʼɔ menÿɔ́g ńdíe wɔ́?,Who are you looking at with your big eyes?
kùkwɔ̀ʼɔ menÿɔ́g,capital letter
kùlâŋ,common
kùlâŋ, current
kúlú pâ,lever
kúm,tin-bath
kùmá pÿágà,carelessness
kùmá pÿágà, destructive
kùmbàaně,group
kùmbàaně, ensemble
"Pi cúʼte gẅi kùmbàaně, ńkẅiʼi jʉʼɔɔn.",Form your group and add here.
kúmbù,soup tureen
kùmnzsè,executioner
kùmnzsè,secret society
kúmo,log
kúmo, large piece of wood
kùbu,blunt instrument
kùmo kẅíʼ múɔ,blunt instrument
kúmò nzsè,major road
kúmò nzsè, motorway
kúmò nzsè, freeway
kúmò lǎŋ,major road
kúmò lǎŋ, motorway
kúmò lǎŋ, freeway
kúmò lǎŋ,major road
kúmò lǎŋ, motorway
kúmò lǎŋ, freeway
kúmò nzsè,major road
kúmò nzsè, motorway
kúmò nzsè, freeway
