ngiemboon,en
nkùu,incomer
nkuu tàŋa,tie-beam
nkuzsò,African magi
ńkuʼ,suffice
ńkuʼ,accomplish
ńkuʼ,be modest
ńkuʼ, be sufficient
"À kwɛ̌ ndá,  é kuʼkuʼ.",He built a sufficient house.
nkùʼte,curator
nkùʼte, librarian
nkùʼte, holder
ńkúʼte,hold
ńkúʼte,keep
nkʉ̀,message
nkʉ̀, news
nkʉ̀, information
ńkʉ,load untidily 
ńkʉ,tinker
nkʉ̀a,creditor
nkʉ̀a,nest
nkʉ̌a,green monkey 
nkʉ̌a,raffia
ńkʉa,swear
ńkʉa,draw
ńkʉa, trace
ńkʉa,draw several lines
ńkʉa, scribble
ńkʉ́a,claim
ńkʉ́a, reclaim
ńkʉ́a,tire out
nkʉ̀a gégaŋá,spider web
nkʉ̀a gúm,terrorist organization
nkʉ̀a lezyé,womb
nkʉ̀a lezyé, uterus
nkʉ̀alemvwɔ̀ʼɔ,sp. tree
ńkʉb,dig forcefully
ńkʉ́b,shell
ńkʉ́b, hull
ńkʉ́b,shell a few pods 
ńkʉ́b,knock
ńkʉ́e,repel
ńkʉ́e,persecute
ńkʉ́e,abandon
ńkémte,take in
ńkʉ́mte,take in
ńkʉ́mte,hold in one’s arms
