ngiemboon,en
shwóŋò mepʉa,dialogue
shwóŋò ngáŋtʉɔʼ,Medumba language
shwóŋò ngiembɔɔn,Ngiemboon language
shwóŋò pafud,Bafut language
shwóŋò pakɔsi,Akoose language
shwóŋò pamom,Bamun language
shwóŋò pʉa mbasǎ,Basaa language
shwóŋò pʉa njinikom,Kom language
shwóŋò pʉa nzsekàʼa,Ghomala language
shwóŋò pʉa shÿó Bɛgtùa,Kako language
shwóŋò pʉa shÿó Mbafia,Yangben language
shwóŋò pʉa Yɔɔnmendi,Ewondo language
shwòŋo tè gyá,liar
Ashwòŋo tè gya tÿɔ̌g sóon na mèŋ.,The liar made a false accusation against me.
shwóŋò Tsaŋ,Yemba language
shʉ́a,yellow wood 
shwòŋondíŋe,yellow wood 
shwóŋte,murmur
shwóŋte, informing
shwóŋte, grassing
shÿàʼcʉ̀ʼʉnzàʼa,one of eight days of the traditional week
shÿàʼnzème,one of eight days of the traditional week
shÿàʼngaŋá,one of eight days of the traditional week
shÿàʼngaŋá,one of eight days of the traditional week
shÿàʼnzème,one of eight days of the traditional week
shʉashʉa,directly
shʉashʉa, openly
shÿéshÿe,directly
shÿéshÿe, openly
Shÿéshÿe ńgɔɔn mmó gie á ne ńgyáŋa gú.,Say directly what bothers you.
shʉ́shÿɔ́g ,emotion
 shʉ́shʉ́m,emotion
shÿéshÿɔ́g,emotion
shʉ́shÿɔ́g ,influence
shʉ́shÿɔ́g , effect
 shʉ́shʉ́m,influence
 shʉ́shʉ́m, effect
shÿéshÿɔ́g,influence
shÿéshÿɔ́g, effect
shÿó,corner
shÿó, area
shÿó,direction
shÿó,sp. squirrel
shÿó,face
shÿó,figure
shÿó makùm,mask
