ngiemboon,en
melaʼá ndá,private life
melaʼá ndá, gossip
mélàʼmie,because
Mèŋ m pfɛ́ɛ mmó mélàʼmie nzyè ne ńgyáŋa wɔ́ɔn.,I eat because I am hungry.
málefág ,twin
málefág , one of the twins
 tàʼ lefág ,twin
 tàʼ lefág , one of the twins
 lefág,twin
 lefág, one of the twins
mélefág,twin
mélefág, one of the twins
ménêg,milk
mélêg,milk
mélekùa,four 
melém njÿó,dawn
melém njÿó, morning
mélesɔ̀ɔn,small pip
melɔ́ɔn,clouds
melɔ̀ɔn,lies
melɔ̌ɔn,shoes
mélɔɔn mbÿɛ,sp. bean
melu nkóo,k. construction implement for a hut
melùʼ,wine
melùʼ ndÿɔgɔ́,imported drink
melùʼ nkandi,banana wine
melùʼ ntʉtʉ,liqueur
meluʼú meluʼú,bump in the road
meluʼú meluʼú, bumps
Lelÿò menzsè tè cÿo gwɔ́ pɔ́ meluʼú meluʼú.,Most unpaved roads have blackcurrants.
melÿe njÿó,morning
melÿe njÿó, dawn
melʉa njÿó,morning
melʉa njÿó, dawn
melwò,unfertilized eggs
melwò,honey
melẅè,sp. shrub 
melʉa njÿó,morning
melʉa njÿó, dawn
melÿe njÿó,morning
melÿe njÿó, dawn
melÿò,tall
melÿò, big
melÿò, large
melÿò tsẅíŋ,moustache
memǎ,big
memǎ, large
memǎ, tall 
Memǎ metÿǒ tyé mbuʼ peg.,Large trees are placed at the entrance to our home.
