ngiemboon,en
njúngù,pouzzolana
njúngù, k. volcanic rock used in making cement
njùu,purchaser
njùu, client
njùʼ,k. hat
ńjúʼ,hear
ńjúʼ,understand
ńjúʼ,obey
ńjúʼ,get along
ńjúʼ mboŋó,be happy
ńjúʼ ntÿɔgɔ́,be disciplined
njùʼu,auditor
njùʼu, listener
njùʼu,learner
ńjʉ,steal 
ńjʉ,steal from time to time
ńjʉa,singe
ńjʉa,half roast
ńjʉa,blaze
ńjʉa,roast half
À ge jʉa ffo mmɔ̌g.,He will ignite the leaf in the fire.
ńjʉa,back up
ńjʉa,to move back
ńjʉa,rake lightly
ńjʉa, comb lightly
ńjʉa,rake lightly
Ńjʉate tetʉ́a lé jÿɔ̀gɔ.,Rake the yard with the broom.
njʉ̀gʉtáa,necklace
njʉ́njyà,ginger
njʉ̀njÿò,sheep
njʉ́ŋ,metal
Tè púʼ menjʉ́ŋ metuŋó mèŋ.,Don't hit the metal in my ears.
njʉ́ŋ,small bell
ńjʉŋ,go along horizontally
ńjʉŋ, progress along a flat path
ńjʉŋ,move on a flat path
ńjʉŋ, stroll
ńjʉ́ŋ,lick with a finger
ńjʉ́ŋ,lick
ńjʉŋte,skirt
njʉ̀ʉ,trickster
njʉ̀ʉ, thief
njʉʼ,"pits of melon, squash, etc. "
njʉʼ,"  ""pistachio nut"" "
njʉ́ʼ,balsam pear
njʉ́ʼ,camel’s foot
njʉ́ʼ, monkey’s bread
ńjʉ́ʼ,farm
ńjʉ́ʼ, plough
ńjʉ́ʼ,lean
ńjʉ́ʼ,be leaning
ńjʉ́ʼ, lean back
njʉ̀ʼ ngálè,gardener
njʉ̀ʼ ngwóŋ,farmer
