ngiemboon,en
metsɔ̌ɔn pyé,consolation
metsɔ̌ɔn pyé, comfort
métsẅè,black-faced duiker
metsẅé ndá,environs of a house
métsyɛ,rebellious
métsyɛ, unsubdued
métsyɛ, rebel
Ndá má púɔ métsyɛ la láʼ te vwɔ̀ʼ.,The house of rebels had passed the night without closing.
métsyɛ,common house mouse
metsyɛmbʉ̀ŋ,candidiasis of the toes
metuŋ,discrimination
metuŋ, indifference
metuŋó vɔ̀g,bat’s ears
metuŋó vɔ̀g,k. insult
metʉ̀,courage
metʉ̀, bravery
metʉ̀, guts
metʉ̌a,majesty
sɔ̌ɔn,market
metʉ̌a,market
métʉ̂a,five 
metʉanzse,one of eight days of the traditional week
metwò,bad fate
metwò, bad lot
metwò, curse
metwò, poison
métwó,small end
metyé,saliva
mevɛ́,oil
mevfǒ,cooked 
mevfǒ,ripe 
A pfɛ̌ melÿɔʼ mevfǒ.,He ate the cooked yams.
máwàcùʼ,k. cultural dance
méwàcùʼ,k. cultural dance
mezabá,plus
mezabá, prolongation
mezabá, surplus
mezèŋe,sad
mezèŋe, sadness
mezèŋe, pity
mezɔ̀g,scabies
mezɔ̀g, mange
mezɔ̀g, itching
mezɔgɔ́,stay
mezẅé,nose
mezẅé, nostrils
mezẅìge,spirit
