ngiemboon,en
ńdóŋte ,manage
ńdóŋte , make do
 ńdʉ́me ,manage
 ńdʉ́me , make do
 ńkyáŋ ,manage
 ńkyáŋ , make do
 ńtela ,manage
 ńtela , make do
 ńtala ,manage
 ńtala , make do
 ńtra ,manage
 ńtra , make do
 ńteŋe ,manage
 ńteŋe , make do
 ńtate,manage
 ńtate, make do
ńtyɛ́ʼte,manage
ńtyɛ́ʼte, make do
Aa tÿǒsoŋ ne ńtyɛ́ʼte.,He gets by in town.
ńtÿéen,stand out
ńtÿéen, become apparent
ntÿǒ,short rod
ńtÿó,compensate
ntÿóon,close
ntÿóon, intimate
ntÿóon, acquaintance
ńtÿɔ́g,advise
ńtÿɔ́g, counsel
ńtÿɔ́g, educate
ńtÿɔ́g,advise
ńtÿɔ́g,put
ńtÿɔ́g,give an inheritance
ńtÿɔ́g,align
ńtÿɔ́g, put in a row
ńtÿɔ́g,prefer 
ńtÿɔ́g, envy
ńtÿɔ́g,put in place
ntÿɔgɔ́,advice
ntÿɔ̀gɔ kwò,footrest
ntÿɔ̀gte,counselor
ntÿɔ̀gte láʼ,assembler
ntÿɔ̀gte láʼ, fitter
ntÿɔ̀gte láʼ, counsellor
ntÿɔ́ʼ,k. very large drum
ntÿɔ́ʼ,vassal
ntÿɔ́ʼ,under guardianship
ńtÿɔ́ʼ,surround
ńtÿɔ́ʼ,prevent from flowing
ńtÿɔ́ʼ,surround
ńtÿɔ́ʼ, encircle
ńtÿɔ́ʼ, frame
ntÿɔ̀ʼ mbwó,supplicator
ńtÿɔʼɔ,dislodge
ntÿɔ̀ʼte,framer
ntÿɔ̀ʼte, protector
nùɔ,group
nùa,group
ńnue,because
nue,because
ńnue,since
nue,since
núnú melùʼ,boozer
núnú melùʼ, drunkard
Andǔm we kéen ńké ńjʉŋte mendá melùʼ tà à cʉ̌ʼ pɔ́ núnú melùʼ.,Her husband wandered into the bars so much that he became drunk.
nùŋe,show-off
nùŋe, exhibitor
nùŋe ngwòŋ,creator
nùŋe pwɔʼ,sacrificer
nùa,group
nùɔ,group
nùʼte,conjugation
