ngiemboon,en
sèsàʼ tsẅɛ,fimbry
seséssé,black (modifies class 5 and 8 nouns
À gẅiin letÿǒon seséssé.,It has a palm nut which is black.
sésɛ̌,that one 
"Pi lɔɔn ńtó, pi júu sésɛ̌ ńná né mèŋ.","If you arrive, buy these to give to me."
séshÿɔ́ʼɔ,how many ...? 
Pi ge pí lelÿɔʼ tɔ́ɔn séshÿɔ́ʼɔ?,How many yams are you going to take?
sísilé,longhorn beetle
sésilé,longhorn beetle
sesoŋ,centre
"Tè tyé sesoŋ, tyé pɔ́ legʉŋ.","Don't stand in the center, stand to the side."
sésɔg,birdseye chili
sésɔg meshʉ́ŋ,sp. small pepper
síŋe,vertigo
sésse,vertigo
séssé,black 
À gẅiin ngáb séssé.,He has black chickens.
séssé mekú,sp. black bean
séssé sɔ̀b,black pepper
sossò,fart
sessò,fart
zàkwɔ̀ʼ metoŋ,red-collared widowbird
sessò sẅǐŋ,red-collared widowbird
sesẅé,new 
Eshúm sɔɔn ée sesẅé,These things are new
Eshúm sɔɔn ée sesẅé, they are not old ones.
 é té sezẅìŋ wɔ́.,These things are new
 é té sezẅìŋ wɔ́., they are not old ones.
sèsyè ntʉ̀,ban
sétá,three 
setɔ̂g,appraisal
setɔ̂g,sock
setsɔ́,certain
setsɔ́, other 
"Mepfo mɔ́ɔn ée mémbʉ́a. Tàʼ zěm, setsɔ́ té zém.","I have two kola trees, one produced and the other did not produce."
sétʉ̂a,five 
sevfǒ,cooked 
A pfɛ̌ letúʼ sevfǒ.,He ate the cooked “dana”.
sezẅìŋ,old 
Eshúm sɔɔn ée sesẅé,These things are new
Eshúm sɔɔn ée sesẅé, they are not old.
 é té sezẅìŋ wɔ́.,These things are new
 é té sezẅìŋ wɔ́., they are not old.
sɛ̀,that
sɛ̀, that one
sɛ̀, those
sɛ̀, that one there
sɛ̀, those there 
sɛ̀,that
sɛ̀, that ... there
sɛ̀, those
sɛ̀, those ... there 
"A gʉa na melÿɔ́ʼ mɛ̀, esɛ̀ zɔ̌ poŋ.","Among these yams, this is the one that is good."
sɛ̌,which one?
sɛ̌, which ones? 
À gɔɔn ngie mèŋ ńgʉa na pɔ̀ɔn ńkaa sɛ̌?,He asks me to carry which bags?
