ngiemboon,en
gèbe ncwògʉ̀,semivowel
gegàŋ,okra
gégaŋá,spider 
gegàŋa nkèsàŋ,redweed
gegàŋa nkèsàŋ, chocolate weed
gegàŋa tsẅɛ,garden hibiscus
gegÿɛ́,ghost
gʉgÿɛ́,butterfly 
gégÿɛ́,butterfly 
gégÿɛ́ ndʉ̀m,leopard moth
gégÿɛ́ ndʉ̀m, cossid miller moth
gégÿɛ́ ndʉ̀m, carpenter miller moth
gegÿɛ́ nzsó,blouse
nzab kéyàʼ ,sp. vegetable
 nkía,sp. vegetable
gèlegÿàʼ,sp. vegetable
gem,hole
gem, pit
gʉ́m ,strong cold during times of fog
gʉ́m , mist
gʉ́m , fog
 táa,strong cold during times of fog
 táa, mist
 táa, fog
gém,strong cold during times of fog
gém, mist
gém, fog
gèʼe,development
gèʼe, inflation
gɛ́,adultery
gi,that one
gi, that one there
gi, those
gi, those there 
gi,that
gi, that ... there
gi, those ... there 
N kaa mmó tsɛ̀ɛ pɔ̀ɔn yɛ̂ gyá ,I didn't see anything in the bag
N kaa mmó tsɛ̀ɛ pɔ̀ɔn yɛ̂ gyá , search this one see.
 taʼa gi pɔ̀gɔ gyá.,I didn't see anything in the bag
 taʼa gi pɔ̀gɔ gyá., search this one see.
gi,yours 
gi,your 
gi,your 
"Ngesáŋ yɔɔn, pí gi.","Here's the corn, take yours."
Ndá gi gwě.,Your house has fallen.
Tóo ńkaa gi ngesáŋ.,Come carry your corn.
gí,yours 
gí,your 
gí,your 
gí,for you 
"À tǒ ńkaa mekwɔ̀ʼɔ, ńkaa gí.","While carrying the stools, he carried yours."
"Apɔ̀ɔn gí,  á yɔɔn.",Here is your bag.
Tóo ńtÿɔ́gɔ gí kwɔ̀ʼɔ.,Come and put your stool.
"À ge gwaa kaa pɔ̀ɔn, é kaa gí.","Before you carry the bag, it will carry for you."
gí,you
gí, you also 
Pí gʉa gí ńtsɛ́ɛ tá wégè Ssé.,Go and join God our father too.
gie,that
gie, who 
"Gʉa ńkaa káŋ gie á tyé li, ńdɔg ńtó.",Go carry the plate that is placed there to bring.
gígyé,small
gígyé, little
gígyé,minute
gígyé, tiny
"Ɔ̀ lɔɔn ńne ńtóŋo pʉ̀a, tè tóŋo gígyé.","If you call people, don't call the little ones."
"Atÿǒ pîɛ yɔɔn, áa gwe pɔ́ gígyé metɔ̌ɔn.",This avocado tree always produces tiny fruits.
gígyé sésɔg,cultivated squash calabash
gíle yé,alone
Zɔ́g gílé yé la shʉ́a nkʉ̌a nkàʼ.,The one who lives alone has pierced the raffia upside down.
yíyɛʼ,friend 
gíyɛʼ,friend 
gìʼi,
Gìʼi! Yɛ̂ kɔ́ gie à gÿo pɛ́ʼɛ?,Hey! What are you doing like this?
gǒon,hollow
gǒon, hole
gǒon, pit
gǒon, grave
