ngiemboon,en
kwò zɔ́gɔ,company
kwò zɔ́gɔ, companionship
kwò zɔ́gɔ, friend
kwò zɔ́gɔ, companion
kwóŋ,guano bat
kwóŋ,up high
kwóŋ,upstream
kwòŋ,stump
kwòŋ, maize or corn stalk
kwóŋ wɔɔn,upstream water
kwóŋ wɔɔn,up above
Mèŋ n ge gʉa kwóŋ wɔɔn.,I'm going to go upstairs.
kwóonte ,trick
kwóonte , trickery
kwóonte , exploitation
 gwɔ́bte,trick
 gwɔ́bte, trickery
 gwɔ́bte, exploitation
kwóŋte,trick
kwóŋte, trickery
kwóŋte, exploitation
kwòon melÿò,scraper
kwóŋte ,trick
kwóŋte , trickery
kwóŋte , exploitation
 gwɔ́bte,trick
 gwɔ́bte, trickery
 gwɔ́bte, exploitation
kwóonte,trick
kwóonte, trickery
kwóonte, exploitation
kɔ̀,take! 
kwɔ̀,take! 
Kɔ̀ ńgʉa ńná né tá gù.,"Take it, you're going to give it to your father!"
kwɔb,belt
kwɔb,raffia field
kwɔb, vineyard
kwɔ̀bɔ pàʼa,traverse beam
kwɔ́g,cook
kwɔ́g, servant
kwɔ́g, servant boy
kwɔ́g, maid
kwɔ̀g,handcuff
kwɔ̀g kwɔ̀g,hooting 
Mápfò mêngáb gÿǒ lê kwɔ̀g kwɔ̀g tà púɔ pé tó.,The hen went “kwɔ̀g kwɔ̀g” until her chicks came.
kwɔ́g lelúʼ,shady
kwɔ́g lelúʼ, dubious
kwɔ̀g mekẅǐ,yaws
kwɔ̀g metsẅiŋ,bad fate
kwɔ̀g metsẅiŋ, bad lot
Tè téme kwɔ̀g metsẅiŋ na sɔ̌ɔn wɔ́ɔn.,Don't wish bad luck on my market.
kwɔ̀gkû,hooting 
Apfòŋ lǎʼ lêtsẅɛ́ʼ pɔ́ légÿo kwɔ̀gkû.,The owl spent the whole night hooting “kwɔ̀gkû”.
kwɔ̀gɔ,stubble
kwɔ̀gɔ,corn sheller
kwɔ̀gɔ, cotton gin
kwɔ̀gɔ, tool for cutting banana leaves
kwɔ̀gɔ nnɛ́,patience
kwɔ̀gɔ nnɛ́,courtesy
kwɔ̀gɔ nnɛ́,respect
kwɔ̌ɔn,comparison
kwɔ̌ɔn,saying
kwɔ̌ɔn, proverb
kwɔ̌ɔn, adage
kwɔ̌ɔn, parable
kwɔ́ʼ,ladder
kwɔ̀ʼ,stalk 
