ngiemboon,en
múɔ legǐ,illegitimate child
múɔ legǐ, bastard
múɔ letwó,firstborn
múɔ lóŋ,throat
múɔ mánzòŋ,k. cultural dance
múɔ manzwě,girl
múɔ manzwě, daughter
múɔ manzwě, Miss
múɔ manzwě, Ms
Múɔ manzwě aa lepfó láʼ gíléye à tè zsé ngie legwe aa wó wɔ́.,"When a girl is alone in the neighborhood, she doesn't know that there is death."
múɔ mbàŋa,small boy
Anzwě we zyě tàʼ múɔ mbàŋa.,His wife gave birth to a baby boy.
múɔ mbÿɛ́,baby
múɔ mémmó,smallest thing
múɔ mémúɔ,kid
múɔ méntsẅǐ,very small
múɔ méntsẅǐ, minute
"Mèŋ n gyǎ tsɔ̌ múɔ méntsẅǐ múɔ, á gẅiin nzàba.","I saw a tiny child, he had a hedgehog."
múɔ mvfó,kid
múɔ mvfó, young goat
múɔ ntsẅɛ̀ʼ,anus
múɔ ncÿó,anus
lûm ndá,room
múɔ ndá,room
Kɔ múɔ pɔ̀ɔn wɔ̀ɔn ńgʉa ńnuŋe tsɛ̀ɛ múɔ ndá mèŋ.,Take my wallet and go put it in my room.
múɔ ngùɔ,girl
múɔ ngùɔ, daughter
múɔ ngùɔ kwò mɔ́ʼɔ,k. cultural dance
múɔ ngwàshùm,young boy
múɔ ntɔ́ʼ,prince
múɔ ntɔ̀ʼ mbisí,sp. tree
múɔ ncÿó,anus
múɔ ntsẅɛ̀ʼ,anus
múɔ nzeennzse,midge 
múɔ nzìʼi,schoolboy
múɔ nzìʼi, pupil
múɔ pím,driving force
múɔ pím, prime mover
múɔ pɔ̀ɔn,pocket
múɔ pɔ̀ɔn, grant
múɔ pɔ̀ɔn, purse
múɔ pɔ̀ɔn nkáb,purse
múɔ pɔ̀ɔn ŋwàʼne,wallet
